citizen_id,canonical_name,cnic,ntn,father_name,city,province,phone,address,filing_status,declared_income,tax_paid,num_sources,sources,merged_record_ids,suspicion_pct,estimated_net_worth,deviation_score,risk_category,estimated_hidden_income,estimated_recoverable_tax,total_vehicle_value,total_property_value,foreign_travel_count,business_count,business_class_trips,avg_monthly_electricity,avg_monthly_gas,vehicle_count,property_count,total_utility_spend,directorship_count,avg_bank_balance
CZ-0A7799AF,Nadia Sheikh (نادیا شیخ),21301-8843946-1,,So Asma Nawaz,Quetta,Balochistan,0313-1167187,,,,,3,"vehicle_records,mobile_records,travel_records","mobile_records_422,travel_records_124,vehicle_records_2329",8.015073251624472,3340000.0,41.2,C,3340000.0,472000.0,3280000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-51B80F01,Noor Syd (نور سید),44000-5268942-6,NTN-367713,So Muhammad Tarar,Mardan,KPK,0346-7282668,,Filer,46156030.0,10897380.0,5,"vehicle_records,mobile_records,travel_records,tax_records,property_records","mobile_records_433,mobile_records_970,property_records_3298,tax_records_339,travel_records_3096,vehicle_records_2738",25.26153384569289,219876580.0,3.79,A,173720550.0,60802192.5,4995000.0,214821580.0,1,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-5D41C8C5,Hamid Sandhu (ہامید ساندہع),42101-5766182-4,,So Mehwish Baig,Islamabad,ICT,0332-8297037,"House 10, Block E, G-9, Islamabad",,,,3,"utility_bills,mobile_records,travel_records","mobile_records_440,travel_records_1442,utility_bills_3663",12.785050709703247,3494000.0,41.92,C,3494000.0,518200.0,3434000.0,0.0,1,0,0,0.0,0.0,2,0,0.0,0,0.0
CZ-D568A07F,Arif Rana (اریف رانا),54000-6748005-5,NTN-408218,So Waseem Abbasi,Islamabad,ICT,0321-3764732,,Non-Filer,5240820.0,,4,"property_records,mobile_records,tax_records,travel_records","mobile_records_454,property_records_829,tax_records_3670,tax_records_3771,travel_records_2096",12.644375026727896,90036640.0,58.17,C,84795820.0,29678537.0,4425000.0,85551640.0,1,0,0,0.0,0.0,1,2,0.0,0,0.0
CZ-19B1E03B,Ahmedtarar (اہمےدتارار),54000-4878329-7,,So Naeem Karim,Lahore,Punjab,0332-7616992,,,,,3,"vehicle_records,mobile_records,travel_records","mobile_records_455,travel_records_2981,vehicle_records_2346",22.538714411635507,9844000.0,73.05,D,9844000.0,2710400.0,9724000.0,0.0,2,0,0,0.0,0.0,2,0,0.0,0,0.0
CZ-5EECB242,Noor Rizvi (نور ریزوی),61101-3799030-6,,So Omar Karim,Sukkur,Sindh,0302-5676817,"House 358, Block C, Model Town, Sukkur",,,,3,"utility_bills,mobile_records,travel_records","mobile_records_465,travel_records_384,travel_records_584,utility_bills_4850",15.720020417100944,19154740.0,72.02,D,19154740.0,5969159.0,0.0,19034740.0,2,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-87FC5308,Mirza Nawaz (مرزا نواز),54000-3156762-3,,So Kamran Jafri,Nawabshah,Sindh,0311-4823830,,,,,3,"vehicle_records,mobile_records,travel_records","mobile_records_469,travel_records_3911,vehicle_records_2841",17.656048918282586,11100000.0,67.65,D,11100000.0,3150000.0,11040000.0,0.0,1,0,0,0.0,0.0,2,0,0.0,0,0.0
CZ-F1EDD7BE,Ali Gujjar (علی گعججار),44000-8841865-7,NTN-937027,So Faisal Bukhari,Gwadar,Balochistan,0300-1068330,,Filer,2938000.0,,3,"mobile_records,tax_records,travel_records","mobile_records_480,tax_records_4471,travel_records_191",22.57510079969546,120000.0,28.39,B,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-68AAC9D6,Usman Karim (عثمان کاریم),61101-6026983-7,NTN-498480,So Khalid Qureshi,Mardan,KPK,0345-1707866,,Non-Filer,4892180.0,,3,"mobile_records,tax_records,travel_records","mobile_records_486,tax_records_442,tax_records_925,travel_records_2757",15.100585488580965,51678700.0,53.07,C,46786520.0,16375282.0,0.0,51618700.0,1,0,0,0.0,0.0,0,2,0.0,0,0.0
CZ-100E3F84,Fatima Iqbal (فاطمہ اقبال),61101-8344546-6,NTN-477941,So So Omar Abbasi,Muzaffarabad,Azad Kashmir,0331-6209788,,Filer,16876600.0,1543880.0,3,"mobile_records,tax_records,travel_records","mobile_records_506,mobile_records_4175,tax_records_3386,travel_records_4331",11.800699233522003,157406830.0,29.75,B,140530230.0,49185580.5,0.0,157346830.0,1,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-F5E16870,Uzma Hameed (عزما ہامےےد),44000-1236755-5,NTN-897787,So صنا ملک,Islamabad,ICT,0300-1743782,"House 303, Block D, Gulberg, Mardan",Non-Filer,5240810.0,,4,"utility_bills,mobile_records,tax_records,vehicle_records","mobile_records_522,mobile_records_957,mobile_records_3578,tax_records_1023,tax_records_1090,utility_bills_1237,vehicle_records_2367",21.072999676433145,3275000.0,38.16,B,0.0,0.0,3275000.0,0.0,0,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-6BA931A7,Malik Iqbal (ملک اقبال),21301-9230828-8,NTN-501941,So Fatima Karim,Sukkur,Sindh,0302-3348114,,Filer,477820.0,,3,"property_records,mobile_records,tax_records","mobile_records_528,property_records_1565,tax_records_718",16.45111628540613,17197320.0,57.56,C,16719500.0,5284062.0,3270000.0,13927320.0,0,0,0,0.0,0.0,1,2,0.0,0,0.0
CZ-9DF90C2B,Rukhsar Rana (رعخسار رانا),21301-1842524-9,NTN-408571,So So Shazia Rana,Karachi,Sindh,0322-6323376,,Filer,910010.0,,2,"mobile_records,tax_records","mobile_records_535,tax_records_2550",12.2939372932386,4431320.0,28.38,B,3521310.0,800461.5,2976000.0,1455320.0,0,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-4D01066B,Mirza Aaslam (مرزا ااسلام),42101-9934644-7,NTN-233017,So Imran Butt,Kohat,KPK,0346-8337440,"House 33, Block B, Bahria Town, Kohat",Filer,10419060.0,2064940.0,4,"utility_bills,mobile_records,tax_records,travel_records","mobile_records_547,mobile_records_3751,tax_records_615,tax_records_2904,travel_records_3303,utility_bills_1546",23.74203521354317,7440000.0,3.56,A,0.0,0.0,7380000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-74AF270E,Kamran Butt (کامران بعتت),44000-4190596-4,NTN-416344,So Tariq Sandhu,Mirpurkhas,Sindh,0332-1266695,,Filer,14797580.0,,4,"property_records,mobile_records,tax_records,travel_records","mobile_records_557,property_records_2288,tax_records_2298,travel_records_3573",17.94345428225068,126680260.0,40.17,E,111882680.0,39158938.0,2543600.0,124076660.0,1,0,0,0.0,0.0,2,1,0.0,0,0.0
CZ-CBF6E02A,Saira Riziv (سایرا ریزیو),13302-7861222-7,NTN-603673,So Muhammad Hussain,Peshawar,KPK,0321-6757197,"House 70, Block E, Cavalry Ground, Peshawar",Non-Filer,7303010.0,920020.0,5,"vehicle_records,utility_bills,mobile_records,travel_records,tax_records","mobile_records_558,tax_records_186,travel_records_4251,utility_bills_3143,vehicle_records_4112",24.82044743917401,2099400.0,18.47,A,0.0,0.0,2039400.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-0E01C15E,Kamran Ali (کامران علی),21301-1665208-1,,So Sobia Hussain,Abbottabad,KPK,0346-5067111,,,,,3,"property_records,mobile_records,travel_records","mobile_records_581,property_records_3386,travel_records_2141",6.5812486165092166,2050000.0,40.99,E,2050000.0,157500.0,1990000.0,0.0,1,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-895743FF,Omar Zaidi (ومار زایدی),21301-3815529-6,NTN-842051,So Tahir Malik,Peshawar,KPK,0300-3181928,,Filer,10349030.0,2567440.0,3,"mobile_records,tax_records,travel_records","mobile_records_585,tax_records_630,travel_records_2201",24.496322797578173,2950000.0,3.67,A,0.0,0.0,2890000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-B8014465,Mehwish Syed (مےہویش سید),54000-6214228-2,NTN-798817,So Syed Aslam,Gilgit,Gilgit-Baltistan,0303-5969315,,Filer,26470510.0,3801040.0,2,"mobile_records,tax_records","mobile_records_586,tax_records_4401,tax_records_4521",26.866497120543382,3280200.0,13.0,A,0.0,0.0,3280200.0,0.0,0,0,0,0.0,0.0,2,1,0.0,0,0.0
CZ-3610BD43,Ibrahim Ansari (یبراہیم انساری),54000-7397798-5,,So Hina Gondal,Islamabad,ICT,0346-4798095,,,,,2,"mobile_records,travel_records","mobile_records_587,travel_records_2107",18.74631471604079,9640000.0,72.48,D,9640000.0,2639000.0,9520000.0,0.0,2,0,0,0.0,0.0,2,0,0.0,0,0.0
CZ-04C5AC86,Adnan Akhtar (ادنان اختار),13302-6977683-6,NTN-999861,So Asif Hashmi,Sukkur,Sindh,0303-9424216,,Filer,12257940.0,836400.0,5,"vehicle_records,mobile_records,travel_records,tax_records,property_records","mobile_records_594,mobile_records_1015,property_records_704,tax_records_2847,travel_records_2178,vehicle_records_2003",10.654060809556965,83610250.0,25.8,B,71352310.0,24973308.5,5180000.0,78370250.0,1,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-81C7C18D,Iqra Aslam (اقرا اسلام),61101-4783105-7,NTN-365491,So Mirza Abbasi,Khuzdar,Balochistan,0345-6027078,,Filer,87539100.0,11916330.0,3,"mobile_records,tax_records,travel_records","mobile_records_597,tax_records_1807,travel_records_1436",46.76796957605925,1489909410.0,42.97,C,1402370310.0,490829608.5,7490000.0,1482359410.0,1,0,0,0.0,0.0,1,2,0.0,0,0.0
CZ-B2FFE4C3,Ibrahim Gondal (یبراہیم گوندل),54000-9915844-4,NTN-829475,So Qureshi Sheikh,Islamabad,ICT,0331-1496862,,Non-Filer,9042030.0,1540330.0,3,"mobile_records,tax_records,travel_records","mobile_records_616,tax_records_1493,travel_records_466",28.546631827315405,103080300.0,31.6,B,94038270.0,32913394.5,4997000.0,97963300.0,2,0,0,0.0,0.0,2,2,0.0,0,0.0
CZ-D641A9F3,Sidra Bhatti (سیدرا بہاتتی),54000-3299522-1,NTN-910733,So Faisal Naqvi,Skardu,Gilgit-Baltistan,0331-5723052,,Non-Filer,5727720.0,,4,"vehicle_records,mobile_records,tax_records,travel_records","mobile_records_633,tax_records_4307,travel_records_1093,vehicle_records_4227",12.29485421376565,76873440.0,55.67,C,71145720.0,24901002.0,3780000.0,73033440.0,1,0,0,0.0,0.0,1,2,0.0,0,0.0
CZ-A910BFDD,Shoib Karim (شویب کاریم),54000-8002077-6,NTN-213979,So Chaudhry Latif,Mirpur,Azad Kashmir,0303-9151054,"House 287, Block F, Johar Town, Mirpur",Filer,7236440.0,1690650.0,4,"utility_bills,mobile_records,tax_records,travel_records","mobile_records_637,tax_records_2431,travel_records_3768,utility_bills_1242",24.842169107202714,59081070.0,15.35,A,51844630.0,18145620.5,7855000.0,51166070.0,1,0,0,0.0,0.0,2,2,0.0,0,0.0
CZ-3207CE4E,Chaudhry Gilani (چاعدہری گیلانی),44000-7013004-2,,So Muhammad Akhtar,Skardu,Gilgit-Baltistan,0322-5688789,,,,,3,"vehicle_records,mobile_records,travel_records","mobile_records_641,travel_records_2443,vehicle_records_4746",8.022869353095496,3297000.0,41.2,C,3297000.0,459100.0,3237000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-79EFDA0E,علی حسین,42101-2847560-7,,So Hamid Nawaz,Multan,Punjab,0321-9460707,,,,,2,"property_records,mobile_records","mobile_records_644,mobile_records_4732,property_records_4656",10.31429213686842,41224080.0,66.55,D,41224080.0,13693428.0,0.0,41224080.0,0,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-B914C7DD,Omar Sheikh (ومار شیخ),13302-3706790-8,,So Sheikh Hameed,Sialkot,Punjab,0313-4353330,,,,,3,"property_records,mobile_records,vehicle_records","mobile_records_648,property_records_3121,vehicle_records_3648",13.03095223450027,115279260.0,66.95,D,115279260.0,39612741.0,5855000.0,109424260.0,0,0,0,0.0,0.0,2,1,0.0,0,0.0
CZ-25EA3143,Maryam Chattha (مریم چاتتھا),61101-6666524-5,NTN-217734,So Khalid Hussain,Islamabad,ICT,0333-4740173,"House 457, Block H, Bahria Town, Islamabad",Filer,17805520.0,897870.0,3,"utility_bills,mobile_records,tax_records","mobile_records_651,tax_records_2465,utility_bills_1977",22.69888096614817,3312000.0,22.44,B,0.0,0.0,3312000.0,0.0,0,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-69F19D6D,Faisal Cheema (فایسال چیمہ),42101-5947520-8,NTN-917631,So Kamran Bukhari,Turbat,Balochistan,0311-9059779,,Filer,94517600.0,20078080.0,3,"mobile_records,tax_records,travel_records","mobile_records_652,tax_records_2315,travel_records_1868",47.03204130650291,353608210.0,10.17,A,259090610.0,90681713.5,9275000.0,344213210.0,2,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-F13B419E,Ibrahim Jafri (یبراہیم جافری),42101-2872198-7,,So Hussain Karim,Sargodha,Punjab,0332-4815382,"House 392, Block C, F-10, Sargodha",,,,2,"utility_bills,mobile_records","mobile_records_653,utility_bills_3771",11.99728669648966,0.0,11.8,A,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-42F588C6,Amnas Andhu (امناس اندہع),44000-4459475-2,NTN-927852,So Sheikh Latif,Multan,Punjab,0312-3167873,"House 11, Block A, E-11, Multan",Filer,98224650.0,21235210.0,4,"utility_bills,mobile_records,tax_records,travel_records","mobile_records_657,tax_records_763,travel_records_3151,utility_bills_1292",40.12678272286466,60000.0,8.77,A,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-49213BAE,زینب علی,54000-3163157-5,NTN-478657,So Faisal Bhatti,Chilas,Gilgit-Baltistan,0300-4190874,"House 204, Block H, North Nazimabad, Chilas",Filer,6096100.0,1186710.0,3,"utility_bills,mobile_records,tax_records","mobile_records_678,mobile_records_3397,tax_records_706,tax_records_3024,tax_records_3192,utility_bills_1643",19.67276035590428,0.0,2.95,A,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-BCF319C9,Bilal Hussain (بلال حسین),61101-4928098-6,,So Ali Virk,Gilgit,Gilgit-Baltistan,0302-5637554,"House 241, Block H, Gulshan-e-Iqbal, Gilgit",,,,3,"property_records,mobile_records,utility_bills","mobile_records_679,property_records_3108,utility_bills_3457,utility_bills_4120",16.472636585005617,48677860.0,67.47,D,48677860.0,16302250.999999998,4219800.0,44458060.0,0,0,0,0.0,0.0,2,2,0.0,0,0.0
CZ-B79B2061,ا ملک,54000-3520509-7,,So Rabia Akhtar,Muzaffarabad,Azad Kashmir,0322-4085739,,,,,2,"vehicle_records,mobile_records","mobile_records_680,vehicle_records_596",14.13100366027672,21240310.0,67.12,D,21240310.0,6699108.5,7740000.0,13500310.0,0,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-284EA255,Adnan Iqbal (ادنان اقبال),54000-1404438-3,NTN-931182,So Hina Zaidi,Bahawalpur,Punjab,0331-6884702,,Filer,159985610.0,10354840.0,2,"mobile_records,tax_records","mobile_records_688,tax_records_2632",55.43969356015695,1102431860.0,34.96,B,942446250.0,329856187.5,16720000.0,1085711860.0,0,0,0,0.0,0.0,2,1,0.0,0,0.0
CZ-DC796DF9,Syed Cattha (سید ساتتھا),54000-2241975-8,NTN-211179,So Hussain Rafiq,Islamabad,ICT,0300-3669613,"House 62, Block A, Saddar, Islamabad",Non-Filer,3154660.0,,5,"vehicle_records,utility_bills,mobile_records,travel_records,tax_records","mobile_records_691,tax_records_453,tax_records_2350,travel_records_3038,utility_bills_3135,vehicle_records_4307",19.806918133170548,1732000.0,37.97,B,0.0,0.0,1672000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-3C82B097,Amna Latif (آمنہ لاتیف),54000-4616959-8,,So Hina Gondal,Kohat,KPK,0311-6297073,,,,,2,"mobile_records,travel_records","mobile_records_695,travel_records_1251",27.090635853639945,81426490.0,73.73,D,81426490.0,27764271.5,14825000.0,66481490.0,2,0,0,0.0,0.0,2,1,0.0,0,0.0
CZ-3F619D5A,Baig Gujjar (بایگ گعججار),54000-6612175-8,,So Muhammad Jafri,Kohat,KPK,0322-8569000,"House 441, Block C, Gulberg, Kohat",,,,2,"utility_bills,mobile_records","mobile_records_698,utility_bills_4922",11.99728669648966,0.0,11.8,A,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-A798DAE4,Muhammad Rana (محمد رانا),21301-1097123-1,NTN-641531,So Rabia Rizvi,Quetta,Balochistan,0302-8741067,,Filer,38567990.0,6524860.0,3,"mobile_records,tax_records,travel_records","mobile_records_703,tax_records_536,tax_records_1564,travel_records_1688",22.960783039905053,423700500.0,26.57,B,385132510.0,134796378.5,4672000.0,418968500.0,1,0,0,0.0,0.0,1,2,0.0,0,0.0
CZ-6ECCA208,Fatima Abbasi (فاطمہ ابباسی),42101-9698799-3,NTN-783948,So Imran Abbasi,Islamabad,ICT,0331-3604706,,Filer,2956300.0,,4,"property_records,mobile_records,tax_records,travel_records","mobile_records_713,property_records_141,tax_records_423,tax_records_1168,travel_records_1448",14.340234316348576,14420140.0,27.15,B,11463840.0,3942974.0,0.0,14360140.0,1,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-8C416BA6,Fatima Rizvi (فاطمہ ریزوی),35202-1409507-7,,So محمد علی,Islamabad,ICT,0321-4189692,"House 90, Block D, Township, Islamabad",,,,2,"utility_bills,mobile_records","mobile_records_719,mobile_records_2411,utility_bills_308",11.99728669648966,0.0,11.8,A,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-42E3E755,Ibrahim Syed (یبراہیم سید),61101-6648521-8,NTN-270683,So Noor Rafiq,Lahore,Punjab,0300-5100919,"House 155, Block E, Gulshan-e-Iqbal, Lahore",Non-Filer,6923060.0,1305090.0,4,"property_records,mobile_records,tax_records,utility_bills","mobile_records_721,property_records_801,tax_records_2950,utility_bills_444",32.119690652275104,66284580.0,29.15,B,59361520.0,20776532.0,9340000.0,56944580.0,0,0,0,0.0,0.0,3,1,0.0,0,0.0
CZ-46ACE868,Omar Bhatti (ومار بہاتتی),44000-2790897-6,,So Sheikh Ahmad,Gujranwala,Punjab,0302-9789075,"House 353, Block G, G-9, Gujranwala",,,,2,"utility_bills,mobile_records","mobile_records_724,utility_bills_2395,utility_bills_3967",8.499804865563675,23133170.0,66.27,D,23133170.0,7361609.5,2352000.0,20781170.0,0,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-B811F084,Ahmad Chattha (اہماد چاتتھا),61101-7700149-2,NTN-451576,So Usman Cheema,Bannu,KPK,0312-8316922,"House 425, Block B, Defence, Bannu",Non-Filer,8395380.0,435100.0,3,"utility_bills,mobile_records,tax_records","mobile_records_727,tax_records_4765,utility_bills_1870,utility_bills_3186",16.7612929939119,69739970.0,41.74,C,61344590.0,21470606.5,0.0,69739970.0,0,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-E37C2646,Tariq Malik (طارق ملک),54000-6227664-8,NTN-782467,So Omar Iqbal,Larkana,Sindh,0345-7299691,,Filer,16242090.0,3647030.0,3,"mobile_records,tax_records,travel_records","mobile_records_731,tax_records_1881,travel_records_1415",16.10937858020256,123407170.0,12.67,A,107165080.0,37507778.0,0.0,123347170.0,1,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-25E03260,Haashmi Iqbal (ہااشمی اقبال),54000-1299553-2,,So Sheikh Qureshi,Islamabad,ICT,0301-6296223,,,,,2,"mobile_records,travel_records","mobile_records_741,travel_records_148,travel_records_1042",36.191974286593705,500727300.0,75.1,D,500727300.0,174519555.0,3710000.0,496837300.0,3,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-B00EA322,Usman Gondal (عثمان گوندل),21301-4909340-6,NTN-486636,So Hina Gilani,Hub,Balochistan,0313-5281600,,Filer,34399190.0,3217600.0,4,"property_records,mobile_records,tax_records,travel_records","mobile_records_744,mobile_records_863,property_records_2113,tax_records_1306,tax_records_2829,travel_records_2547",14.413379445925331,266226880.0,27.61,B,231827690.0,81139691.5,0.0,266166880.0,1,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-C1A60F8D,Amna Rizvi (آمنہ ریزوی),21301-1419843-9,,So Tariq Gilani,Skardu,Gilgit-Baltistan,0332-2060605,,,,,3,"vehicle_records,mobile_records,travel_records","mobile_records_748,travel_records_1533,vehicle_records_2538",24.909615728910804,10715000.0,73.4,D,10715000.0,3015250.0,10595000.0,0.0,2,0,0,0.0,0.0,2,0,0.0,0,0.0
CZ-B7E790AC,Aamir Hashmi (اامیر ہاشمی),13302-4520289-5,,So Omar Chaudhry,Islamabad,ICT,0313-3892727,,,,,1,mobile_records,mobile_records_752,12.82283414899591,12516720.0,66.92,D,12516720.0,3645852.0,3180000.0,9336720.0,0,0,0,0.0,0.0,2,1,0.0,0,0.0
CZ-26D4477F,Usman Qureshi (عثمان قعرےشی),42101-2832879-9,NTN-627258,So Hamid Sandhu,Quetta,Balochistan,0312-5904049,,Filer,11182050.0,2705780.0,3,"mobile_records,tax_records,travel_records","mobile_records_754,tax_records_3454,travel_records_4036",20.541241340734217,60000.0,3.08,A,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-BAC7A37E,Uzma Jafri (عزما جافری),42101-3294753-7,NTN-901981,So Ibrahim Nawaz,Faisalabad,Punjab,0301-9831475,,Filer,2050050.0,,2,"mobile_records,tax_records","mobile_records_756,tax_records_1549",16.745721763608945,22327180.0,43.74,C,20277130.0,6922005.5,5944200.0,16382980.0,0,0,0,0.0,0.0,2,1,0.0,0,0.0
CZ-BF787AE6,Maryam Sheikh (مریم شیخ),42101-7835243-4,NTN-239804,So Sajid Gujjar,Khuzdar,Balochistan,0333-9762763,"House 316, Block D, F-10, Khuzdar",Filer,11242270.0,2331950.0,3,"utility_bills,mobile_records,tax_records","mobile_records_763,tax_records_4485,utility_bills_54,utility_bills_4685",22.07019189745329,88714990.0,14.3,A,77472720.0,27115452.0,0.0,88714990.0,0,0,0,0.0,0.0,0,2,0.0,0,0.0
CZ-170E77F5,A Raja (ا راجا),44000-2362589-2,NTN-511629,So Nadia Raza,Faisalabad,Punjab,0311-7442142,,,8243350.0,936110.0,5,"vehicle_records,mobile_records,travel_records,tax_records,property_records","mobile_records_767,property_records_239,tax_records_1062,travel_records_30,vehicle_records_2914",32.26479059858078,113170100.0,44.04,C,104926750.0,36724362.5,3750000.0,109240100.0,3,0,0,0.0,0.0,1,2,0.0,0,0.0
CZ-458B000C,Rabia Chattha (رابعہ چاتتھا),13302-8110724-7,,So Qureshi Ali,Hub,Balochistan,0301-3409867,,,,,2,"mobile_records,travel_records","mobile_records_777,travel_records_1552",8.009240239223825,3380000.0,41.2,C,3380000.0,484000.0,3320000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0.0
CZ-2A75D93A,Bilal Rafiq (بلال رافیق),21301-7599212-8,,So Hina Rana,Islamabad,ICT,0333-3078704,,,,,2,"mobile_records,travel_records","mobile_records_782,travel_records_2349",22.93794979950797,423914370.0,73.11,D,423914370.0,147635029.5,0.0,423794370.0,2,0,0,0.0,0.0,0,2,0.0,0,0.0
CZ-24A40089,Hussain Rana (حسین رانا),21301-7048166-9,,So Omar Butt,Muzaffarabad,Azad Kashmir,0311-3124568,,,,,4,"property_records,mobile_records,travel_records,vehicle_records","mobile_records_818,property_records_3825,travel_records_1383,vehicle_records_1432",15.745908981549473,213819790.0,72.03,D,213819790.0,74101926.5,1464000.0,212235790.0,2,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-2840B6F1,Muhammad Hussain (محمد حسین),21301-2214453-5,,So Mirza Malik,Khuzdar,Balochistan,0332-7135510,,,,,2,"mobile_records,travel_records","mobile_records_835,travel_records_3309",12.922355927303542,55212410.0,66.94,D,55212410.0,18589343.5,0.0,55152410.0,1,0,0,0.0,0.0,0,2,0.0,0,0.0
CZ-E32A316F,Usman Syed (عثمان سید),42101-3900342-9,,So Hassan Rana,Hyderabad,Sindh,0303-2055548,"House 311, Block C, DHA, Hyderabad",,,,2,"utility_bills,mobile_records","mobile_records_841,utility_bills_3229",10.447948342132497,13414330.0,66.57,D,13414330.0,3960015.5,0.0,13414330.0,0,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-A21CCD82,Aamir Malik (اامیر ملک),44000-3028211-8,,So Naeem Gondal,Islamabad,ICT,0302-8628605,"House 407, Block E, North Nazimabad, Islamabad",,,,4,"property_records,mobile_records,utility_bills,vehicle_records","mobile_records_848,property_records_3454,utility_bills_1594,vehicle_records_1493",10.281596330914844,122211430.0,66.54,D,122211430.0,42039000.5,1340000.0,120871430.0,0,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-10C25E8C,Arif Raiq (اریف رایق),44000-9158613-9,,So Malik Chattha,Chilas,Gilgit-Baltistan,0333-1076581,,,,,3,"property_records,mobile_records,travel_records","mobile_records_871,property_records_3607,travel_records_79,travel_records_2541",33.40679133248099,309033910.0,74.68,D,309033910.0,107426868.5,0.0,308853910.0,3,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-5640CDD1,Maryam Ansari (مریم انساری),35202-5603979-6,NTN-872127,So Noor Sheikh,Skardu,Gilgit-Baltistan,0333-4507293,"House 56, Block B, Clifton, Skardu",Filer,2580440.0,,4,"property_records,mobile_records,tax_records,utility_bills","mobile_records_873,property_records_4767,tax_records_3609,utility_bills_487",15.20133541897043,20986390.0,38.84,B,18405950.0,6335126.5,0.0,20986390.0,0,0,0,0.0,0.0,0,1,0.0,0,0.0
CZ-B3773C60,Ibrahim Chattha (یبراہیم چاتتھا),42101-7443279-2,NTN-730788,So Zainab Hameed,Multan,Punjab,0301-1688519,,Filer,1312570.0,,3,"mobile_records,tax_records,travel_records","mobile_records_874,tax_records_4047,travel_records_1334",13.176772657684,2700000.0,26.98,B,1387430.0,258114.5,2640000.0,0.0,1,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-3BA522C0,Rabia Ahmad (رابعہ اہماد),44000-8925578-9,NTN-582701,So Asma Raza,Lahore,Punjab,0332-2004963,,Non-Filer,7122680.0,1646260.0,5,"vehicle_records,mobile_records,travel_records,tax_records,property_records","mobile_records_880,mobile_records_1681,property_records_4858,tax_records_4637,travel_records_2078,vehicle_records_4366",20.26746629085796,49351130.0,21.39,B,42228450.0,14779957.499999998,4410000.0,44881130.0,1,0,0,0.0,0.0,1,1,0.0,0,0.0
CZ-58B8BB86,Iqra Syed (اقرا سید),42101-3334588-6,NTN-361724,So زینب علی,Gujranwala,Punjab,0322-8648146,,Filer,5193590.0,,2,"mobile_records,tax_records","mobile_records_884,tax_records_294,tax_records_3004,tax_records_4741",17.037959901233137,0.0,27.56,B,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-F9D9AE83,صنا ملک,54000-2632065-8,NTN-552482,So Shoaib Virk,Peshawar,KPK,0303-4954599,"House 401, Block E, Cavalry Ground, Peshawar",Non-Filer,6633820.0,513930.0,3,"utility_bills,mobile_records,tax_records","mobile_records_892,tax_records_1138,utility_bills_1037",18.95484512367498,0.0,24.58,B,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
